ID=0, predicted=8, true=8, accuracy=1.0
ID=3391, predicted=2, true=2, accuracy=1.0
ID=3392, predicted=5, true=5, accuracy=1.0
ID=3393, predicted=3, true=3, accuracy=1.0
ID=3394, predicted=2, true=2, accuracy=1.0
ID=3395, predicted=4, true=4, accuracy=1.0
ID=3396, predicted=7, true=7, accuracy=1.0
ID=3397, predicted=8, true=8, accuracy=1.0
ID=3398, predicted=1, true=1, accuracy=1.0
ID=3399, predicted=2, true=2, accuracy=1.0
ID=3400, predicted=8, true=8, accuracy=1.0
ID=3401, predicted=3, true=3, accuracy=1.0
ID=3402, predicted=3, true=3, accuracy=1.0
ID=3403, predicted=7, true=7, accuracy=1.0
ID=3404, predicted=6, true=6, accuracy=1.0
ID=3405, predicted=2, true=2, accuracy=1.0
ID=3406, predicted=4, true=9, accuracy=0.0
ID=3407, predicted=1, true=1, accuracy=1.0
ID=3408, predicted=1, true=1, accuracy=1.0
ID=3409, predicted=8, true=8, accuracy=1.0
ID=3410, predicted=8, true=8, accuracy=1.0
ID=3411, predicted=3, true=3, accuracy=1.0
ID=3412, predicted=3, true=3, accuracy=1.0
ID=3413, predicted=3, true=3, accuracy=1.0
ID=3414, predicted=9, true=9, accuracy=1.0
ID=3415, predicted=3, true=3, accuracy=1.0
ID=3416, predicted=7, true=7, accuracy=1.0
ID=3417, predicted=7, true=7, accuracy=1.0
ID=3418, predicted=7, true=7, accuracy=1.0
ID=3419, predicted=4, true=4, accuracy=1.0
ID=3420, predicted=1, true=1, accuracy=1.0
ID=3421, predicted=4, true=4, accuracy=1.0
ID=3422, predicted=2, true=2, accuracy=1.0
ID=3423, predicted=9, true=9, accuracy=1.0
ID=3424, predicted=8, true=8, accuracy=1.0
ID=3425, predicted=2, true=2, accuracy=1.0
ID=3426, predicted=1, true=1, accuracy=1.0
ID=3427, predicted=9, true=9, accuracy=1.0
ID=3428, predicted=2, true=2, accuracy=1.0
ID=3429, predicted=5, true=8, accuracy=0.0
ID=3430, predicted=8, true=8, accuracy=1.0
ID=3431, predicted=2, true=2, accuracy=1.0
ID=3432, predicted=6, true=6, accuracy=1.0
ID=3433, predicted=9, true=9, accuracy=1.0
ID=3434, predicted=4, true=7, accuracy=0.0
ID=3435, predicted=1, true=1, accuracy=1.0
ID=3436, predicted=3, true=8, accuracy=0.0
ID=3437, predicted=4, true=4, accuracy=1.0
ID=3438, predicted=2, true=2, accuracy=1.0
ID=3439, predicted=1, true=1, accuracy=1.0
ID=3440, predicted=4, true=4, accuracy=1.0
ID=3441, predicted=1, true=1, accuracy=1.0
ID=3442, predicted=4, true=4, accuracy=1.0
ID=3443, predicted=5, true=5, accuracy=1.0
ID=3444, predicted=5, true=5, accuracy=1.0
ID=3445, predicted=5, true=5, accuracy=1.0
ID=3446, predicted=4, true=4, accuracy=1.0
ID=3447, predicted=4, true=4, accuracy=1.0
ID=3448, predicted=0, true=0, accuracy=1.0
ID=3449, predicted=6, true=6, accuracy=1.0
ID=3450, predicted=2, true=2, accuracy=1.0
ID=3451, predicted=6, true=6, accuracy=1.0
ID=3452, predicted=8, true=8, accuracy=1.0
ID=3453, predicted=9, true=9, accuracy=1.0
ID=3454, predicted=9, true=4, accuracy=0.0
ID=3455, predicted=7, true=7, accuracy=1.0
ID=3456, predicted=6, true=6, accuracy=1.0
ID=3457, predicted=8, true=8, accuracy=1.0
ID=3458, predicted=3, true=3, accuracy=1.0
ID=3459, predicted=9, true=9, accuracy=1.0
ID=3460, predicted=9, true=9, accuracy=1.0
ID=3461, predicted=5, true=5, accuracy=1.0
ID=3462, predicted=0, true=6, accuracy=0.0
ID=3463, predicted=4, true=4, accuracy=1.0
ID=3464, predicted=1, true=1, accuracy=1.0
ID=3465, predicted=7, true=7, accuracy=1.0
ID=3466, predicted=8, true=8, accuracy=1.0
ID=3467, predicted=3, true=3, accuracy=1.0
ID=3468, predicted=9, true=9, accuracy=1.0
ID=3469, predicted=8, true=8, accuracy=1.0
ID=3470, predicted=2, true=2, accuracy=1.0
ID=3471, predicted=3, true=3, accuracy=1.0
ID=3472, predicted=6, true=6, accuracy=1.0
ID=3473, predicted=5, true=8, accuracy=0.0
ID=3474, predicted=7, true=7, accuracy=1.0
ID=3475, predicted=1, true=1, accuracy=0.5
ID=3476, predicted=7, true=7, accuracy=1.0
ID=3477, predicted=0, true=0, accuracy=1.0
ID=3478, predicted=2, true=2, accuracy=1.0
ID=3479, predicted=9, true=9, accuracy=1.0
ID=3480, predicted=4, true=4, accuracy=1.0
ID=3481, predicted=4, true=4, accuracy=1.0
ID=3482, predicted=4, true=4, accuracy=1.0
ID=3483, predicted=3, true=3, accuracy=1.0
ID=3484, predicted=0, true=0, accuracy=1.0
ID=3485, predicted=0, true=0, accuracy=1.0
ID=3486, predicted=9, true=9, accuracy=1.0
ID=3487, predicted=6, true=6, accuracy=1.0
ID=3488, predicted=3, true=3, accuracy=1.0
ID=3489, predicted=7, true=7, accuracy=1.0
ID=3490, predicted=7, true=2, accuracy=0.0
ID=3491, predicted=5, true=5, accuracy=1.0
ID=3492, predicted=8, true=5, accuracy=0.0
ID=3493, predicted=4, true=4, accuracy=1.0
ID=3494, predicted=2, true=2, accuracy=1.0
ID=3495, predicted=0, true=0, accuracy=1.0
ID=3496, predicted=0, true=0, accuracy=1.0
ID=3497, predicted=4, true=4, accuracy=1.0
classification accuracy=0.8460
Correct Predictions = 2988, Incorrect Predictions = 510
